,created_at,tweets,location
1063,2019-05-02 07:09:44,brt joanfredin tentoads4truth msudsie zlftcav2 rhonda_harbison cruellaisdevine cleotiger17 thomasaresists sandysnoble63 exposingaxe2x80xa6,"b'New York, USA'"
1064,2019-05-02 07:09:43,bnew world news from time url nnpresident donald trump did japanese prime minister shinzo abe a favor last week delaying the start of negotiations on a tricky trade decision potentially pushing it past that countryxe2x80x99s elections in july three officials briexe2x80xa6,"b'Silicon Valley, CA '"
1065,2019-05-02 07:09:42,bmike huckabee says dems have got nothing on barr were rude and disrespectfulndemocrats have got nothingxe2x80x9d in trying to discredit attorney general william barr on the mueller reportxc2xa0former republican presidential candidate and arkansas gov mike huckabee said wednesdaynxe2x80xa6,"b'Texas, USA'"
1066,2019-05-02 07:09:41,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,"b'Curmudgeon Cove, Australia'"
1067,2019-05-02 07:09:36,brt charliekirk11 rt if you are loving ag barr teach basic law to political democrats who hate trump more than they love america,"b'North Carolina, USA'"
1068,2019-05-02 07:09:33,brt ronaldklain im going to make this simple the trump administration is going to lie and stonewall until the democrats increase the prxe2x80xa6,"b'Maine, USA'"
1069,2019-05-02 07:09:29,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,b'USA.\xf0\x9f\x91\x80\xf0\x9f\x91\x80LV.\xf0\x9f\x92\xb0\xf0\x9f\x92\xb0\xf0\x9f\x92\xb0'
1070,2019-05-02 07:09:29,brt presssec ag bill barr served president george hw bush honorably as ag and has done the same for president trump democrats only disgxe2x80xa6,b''
1071,2019-05-02 07:09:29,brt presssec ag bill barr served president george hw bush honorably as ag and has done the same for president trump democrats only disgxe2x80xa6,"b'Geneva, NY'"
1072,2019-05-02 07:09:29,brt ingrahamangle taxpayers should demand these trumphating barr bashing democrats repay their salaries this barr hearing is a completxe2x80xa6,b''
1073,2019-05-02 07:09:19,bjaime4ou texas_teacher68 bubbaflaco dancrenshawtx ilhanmn gop realcandaceo t qanon76 potus seanhannity billmaher wilkowmajority marklevinshow davidwebbshow msnbc sruhle fbi what democrats noticed who other than trump is obstructing justice the intelligence agencies got warrants from the courts to investigate russia meddling in our elections,"b'Euless, Texas'"
1074,2019-05-02 07:09:16,bdawkinsdotca abc it a political hit job by the democrats barr knows the law and obviously they do not this is bizarre because they got the report and they didnt get to remove him this case was about russia interference but turned to trump is a russian spy the walls closing in its the end,b''
1075,2019-05-02 07:09:15,brt edkrassen watching republicans question william barr today reminds us all that the problem doesnt begin with donald trump the problexe2x80xa6,b'Hamburg'
1076,2019-05-02 07:09:11,brt presssec ag bill barr served president george hw bush honorably as ag and has done the same for president trump democrats only disgxe2x80xa6,b''
1077,2019-05-02 07:09:11,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,b'United States'
1078,2019-05-02 07:09:07,brt realsaavedra hillary clinton calls on china to illegally obtain trumpxe2x80x99s tax returns and give them to american medianndnc chair tom perxe2x80xa6,b''
1079,2019-05-02 07:09:06,brt ronaldklain im going to make this simple the trump administration is going to lie and stonewall until the democrats increase the prxe2x80xa6,b''
1080,2019-05-02 07:09:03,bjohn cusack to democrats xe2x80x98begin impeachment hearings or resignxe2x80x99nfar left hollywood actor john cusack is apparently fed up with democrats for not impeaching the fcking nazi in the white house president donald trump so much so that he is now demanding that democrats who xe2x80xa6,"b'Texas, USA'"
1081,2019-05-02 07:09:02,brt amy_siskind not only is barr a noshow for house judiciary hearings tomorrow the doj also said it will not comply with the committeexe2x80xa6,"b'Austin, TX'"
1082,2019-05-02 07:09:01,brt ronaldklain im going to make this simple the trump administration is going to lie and stonewall until the democrats increase the prxe2x80xa6,"b'Tampa Bay Area, Florida'"
1083,2019-05-02 07:09:01,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,"b'San Diego, Ca.'"
1084,2019-05-02 07:09:01,brt charliekirk11 227 democratsxe2x80x94nearly all of them voted to allow illegal aliens to vote in our electionsnnmeanwhile they all support thxe2x80xa6,b'Alabama/Texas'
1085,2019-05-02 07:08:50,bkamala harris pressed barr about whether trump pressured the justice department he didnxe2x80x99t have an answernnattorney general william barr had some tense moments with democrats on the senate judiciary committee during his testimony about robert muellerxe2x80x99s russian investigation xe2x80xa6,b'NYC'
1086,2019-05-02 07:08:48,brt proudresister bill barr is a traitor lindsey graham is a traitor mitch mcconnell is a traitor donald trump is a traitor but if demxe2x80xa6,"b'Phoenix, AZ'"
1087,2019-05-02 07:08:48,brt charliekirk11 rt if you are loving ag barr teach basic law to political democrats who hate trump more than they love america,b''
1088,2019-05-02 07:08:47,btrump democrats agree to 2 trillion infrastructure plan how to pay for it will come later url tcot,b'USA'
1089,2019-05-02 07:08:46,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,"b'Broomfield, CO'"
1090,2019-05-02 07:08:46,brt adamschiff house democrats have issued subpoenas to get the truth on the trump administrationxe2x80x99s cruel family separation policy theirxe2x80xa6,b'Texas'
1091,2019-05-02 07:08:45,brt gop for the past two years democrats lied to the american people about the trumprussia collusion narrative n ntodayxe2x80x99s hearing madexe2x80xa6,b''
1092,2019-05-02 07:08:42,brt adamschiff house democrats have issued subpoenas to get the truth on the trump administrationxe2x80x99s cruel family separation policy theirxe2x80xa6,b''
1093,2019-05-02 07:08:34,brt charliekirk11 rt if you are loving ag barr teach basic law to political democrats who hate trump more than they love america,b''
1094,2019-05-02 07:08:32,brt trumpwarroom democrats in congress say their sole focus is making sure president trump does not win reelection nnno wonder theyxe2x80xa6,b''
1095,2019-05-02 07:08:30,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,"b'Michigan, USA'"
1096,2019-05-02 07:08:22,bjoenbc you democrats just canxe2x80x99t accept the fact that trump is innocent by your refusal to believe your own partyxe2x80x99s investigation results you are tearing our country apart get over yourself xe2x80xbcxefxb8x8fxf0x9fx87xbaxf0x9fx87xb8xf0x9fx92xa5xf0x9fx98xa8,"b'Born in Asheville, NC'"
1097,2019-05-02 07:08:21,brt pujamehra political parties are spending 86 bn on the 2019 election campaign twice that in 2014 and more than the 65 bn spent inxe2x80xa6,"b'Bhilai, India'"
1098,2019-05-02 07:08:13,breuters reports attorney general william barr cancels second day of testimony further inflaming tensions between us president donald trump and democrats in congress url via andysullivan sarahnlynch url,b'USA'
1099,2019-05-02 07:08:13,brt realomarnavarro the democrats will take over if we dontnn support president trumpn run against these longtime democrat politiciaxe2x80xa6,b''
1100,2019-05-02 07:08:00,brt pujamehra political parties are spending 86 bn on the 2019 election campaign twice that in 2014 and more than the 65 bn spent inxe2x80xa6,b'Someplace else.'
1101,2019-05-02 07:07:59,btrump democrats agree to 2 trillion on infrastructurenus president donald trump and democratic leaders agreed on tuesday to a big and bold deal on infrastructure and will meet again in three weeks to discuss how to pay for the plan house speaker nancy pelosi told repoxe2x80xa6,b'USA'
1102,2019-05-02 07:07:58,btrump says democratsxe2x80x99 calls for barrxe2x80x99s resignation are xe2x80x98ridiculousxe2x80x99 url url,"b'New York, NY'"
1103,2019-05-02 07:07:56,brt realsaavedra hillary clinton calls on china to illegally obtain trumpxe2x80x99s tax returns and give them to american medianndnc chair tom perxe2x80xa6,"b'Florida, USA'"
1104,2019-05-02 07:07:52,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,b''
1105,2019-05-02 07:07:52,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,"b'New Hampshire, USA'"
1106,2019-05-02 07:07:52,bnew story in politics from time url nnpresident donald trump did japanese prime minister shinzo abe a favor last week delaying the start of negotiations on a tricky trade decision potentially pushing it past that countryxe2x80x99s elections in july three officiaxe2x80xa6,"b'Silicon Valley, CA '"
1107,2019-05-02 07:07:42,brealdonaldtrump trump ur question is validbcos u had no power so obama should have acted 2020election will be different bcos our competent trump wont allow russia interference losers wont accept defeat instead do blame_games democrats forget 2020election,b''
1108,2019-05-02 07:07:42,btrumpxe2x80x99s dhs guts task forces protecting elections url via thedailybeast,b'Canada'
1109,2019-05-02 07:07:40,brt realsaavedra hillary clinton calls on china to illegally obtain trumpxe2x80x99s tax returns and give them to american medianndnc chair tom perxe2x80xa6,"b'Ohio, USA'"
1110,2019-05-02 07:07:40,brt pujamehra political parties are spending 86 bn on the 2019 election campaign twice that in 2014 and more than the 65 bn spent inxe2x80xa6,b'New Delhi'
1111,2019-05-02 07:07:35,bxf0x9fx92xa5fresh newsxf0x9fx92xa5 democrats still deny the obama administration spied on trump url,b'United States'
1112,2019-05-02 07:07:32,brt randyebarnett william barr is exactly the kind of republican that democrats say they respect yet when he doesnxe2x80x99t do exactly what theyxe2x80xa6,b''
1113,2019-05-02 07:07:30,brt charliekirk11 227 democratsxe2x80x94nearly all of them voted to allow illegal aliens to vote in our electionsnnmeanwhile they all support thxe2x80xa6,b''
1114,2019-05-02 07:07:25,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,"b'Apex, North Carolina 27502'"
1115,2019-05-02 07:07:24,bbarr defends clearing trump on obstructionnunder pressure from democrats attorney general william barr on wednesday defended his decision to clear president donald trump of criminal obstruction of justice by attempting to impede special counsel robert muellerxe2x80x99s russia inquixe2x80xa6,b'USA'
1116,2019-05-02 07:07:23,bag barr surprised at muellers nondecision on trumpnunder pressure from democrats attorney general william barr on wednesday defended his decision to clear president donald trump of criminal obstruction of justice and said his team was frankly surprised that special coxe2x80xa6,b'USA'
